amount,instructionAction,instructionOrder,userAddress,txSignature,timestamp,currencyName,currencyAddress,senderAddress,senderTokenMint,receiverAddress,instructionOrderPair,amount_x,instructionAction_x,instructionOrder_x,userAddress_x,timestamp_x,currencyName_x,currencyAddress_x,senderAddress_x,senderTokenMint_x,receiverAddress_x,shareTokenPrice,globalId,vaultAuthority,shareTokenMint,depositTokenSymbol,depositTokenCoingeckoId,userAction
2.165585,mintTo,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3vJUnSFqTEYmqnMzqS326DRXqabqztS58TpFTQqdpa69GYmQySH1DCzR42UHtnJe6sSHiKtTXNgTTiuNUSpN2z7P,2022-02-11T08:11:49Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-1,2.316451,transfer,0-1,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-11T08:11:49Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3qbviUshtuUPjqF1SXqxLeW8MrT4Yq7FEM4NWPrycTSd,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.0696652405701,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
3792.755856,mintTo,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2LAmB6gbwVSotkaRNB5w37rPpDg98c2gUtCAXPDALVjDfh4CPywsvKxK2rQLYiXPGmpwhv6HLJgyuqtSrxyz9FNx,2022-03-04T02:45:19Z,,95sn4kgeJnnBfRCD8S2quu4HS9Y6vb7JDuXrarnmEjYE,,,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,0-1,3804.460246,transfer,0-1,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-04T02:45:19Z,LUNA (Wormhole),F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,3fccuebBnVXmTQktBF5STpZGdaEcWztv3Zfmi5kZBnwg,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,1.003085985611619,mainnet_income_call_luna,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,95sn4kgeJnnBfRCD8S2quu4HS9Y6vb7JDuXrarnmEjYE,LUNA,terra-luna,EndRound
84.862181042,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4BRUG8SrRGgdZfUyNBEmUXypQmu16bHgh8xTH7oTUYs2wrdgBZKvzPQt7JX9oKh3vD7HKCVkLDhhZ9VECzUExJjK,2022-04-29T04:13:45Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,90.395575957,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-29T04:13:45Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,7dMHToynYcXK5AMyTcwJuHc8SYHGH6SDbjoqghRSjozJ,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.065204486227633,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
7497.790274,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4AyWmPuiHdnJD46PJHa8VM9aATErWbkJuKmonbY9aEctCrnhjNnFya3CBYmv9DCSmqLr4CBr6ZfbN86g6Ldr7NZR,2022-04-29T04:11:51Z,,5SLqZSywodLS8ih6U2AAioZrxpgR149hR8SApmCB7r5X,,,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,0-2,5748.686936,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-29T04:11:51Z,Serum,SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,34HgT6cEm3grPRN3mjjMqQEEuJtNdtxxqEAUXem54o27,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,0.7667174895428397,mainnet_income_call_srm,2P427N5sYcEXvZAZwqNzjXEHsBMESQoLyjNquTSmGPMb,5SLqZSywodLS8ih6U2AAioZrxpgR149hR8SApmCB7r5X,SRM,serum,EndRound
95556.263041,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4Bj21yx9ZYFyBy5HFM98ThJVLftr315bkvuWNAQGBkfw92i3nJm4J6EYMyYSce7o8swQ7LbzMhotLTxQddCYJyWc,2022-04-29T04:12:01Z,,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,,,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,0-2,99877.845045,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-29T04:12:01Z,Mango,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,2bTmEgjnKENk9BZGnHBLJyRDxJBTaNoe2g43jRD5mjuk,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,1.0452255233353542,mainnet_income_call_mngo,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,MNGO,mango-markets,EndRound
6645435.866434,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4C4iTNDMSCqazsY1BcPST8MzGe3GhvwfymCZUCFBDoyX5tBd8JWyhkmpeEA2SLtikpSxEgiN6nwJGdEkxn6xD3t3,2022-04-15T04:11:29Z,,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,,,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,0-2,7323769.436082,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T04:11:29Z,Saber Protocol Token,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,2CxiXsi4wYmutwsXkNq3tsFndPP3WtjgAcdyHZkVfHFZ,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,1.1020751058744322,mainnet_income_call_sbr,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,SBR,saber,EndRound
2441877.357218,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4PKxxwQmVnvWVaFKoB6PUCoyEjU6HZd6YoZhxmGHkjqfgE7rVc85K5v5GvrFRjKWjVUFTMo8GQb1aa5zGDBue21U,2022-04-08T03:12:31Z,,THjfJ7GUeW6aMU6dzYYFVs5LnKNvmPzgk2wbh3bWagC,,,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,0-2,2580937.487031,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-08T03:12:31Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,Ga6wr5T2VJSHjDrF3wZ8HGmyvjcgPaRb48EZQVLE9XFo,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,1.0569480401634215,mainnet_income_put_btc,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,THjfJ7GUeW6aMU6dzYYFVs5LnKNvmPzgk2wbh3bWagC,USDC,usd-coin,EndRound
12.939293055,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4NWZgzECgNWeKiwtzgX56dhgJenfagJHWKXcyJA46YzgCVeDXm4gHdFYj6PAfNxQmrEWHZvURisdA3G5ZF8piaUC,2022-04-08T03:07:24Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,13.647969643,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-08T03:07:24Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,ELKA2j4uYSanw1gUVvv95zMLn6vQpWzy3UgRxhA5SPhZ,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.0547693436563872,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
4864.458517247,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4v29DrGYii45KnvqwVZg9EZPKAvwNQJnCoCd5MCtAEPeDv5U3pnQ6ivRVK3jnfuskvJegtXcbx2pXVUNKvMjNzdn,2022-04-15T02:57:32Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,0-2,5390.485058,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T02:57:32Z,Wrapped SOL,So11111111111111111111111111111111111111112,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,H2zriGQKoHEdRuw7P32i461A8Y6QuJvMJeLMCczEvUNw,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,1.1081367101575574,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana,EndRound
528.581465397,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4ufmhFucQ7CKDkvjXS5a1sptiYeVwxDxL3BPWVirteJiTyefB3VLfWaegNZmREfHnsphkgnWAwHuLXBshmmSxxH3,2022-04-15T03:04:33Z,,DNa849drqW19uBV5X9ohpJ5brRGzq856gk3HDRqveFrA,,,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,0-2,535.684,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T03:04:33Z,Wrapped SOL,So11111111111111111111111111111111111111112,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,4jyh6DcnRFtLQMnFHaSDNX9yEbe8F2FCyMLEvDzpDmci,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,1.0134369724781505,mainnet_income_call_sol_high,wJAoeEG2sfQ1xgXUNVVkJ5mCTCw4SLc6oJafDwf6jTf,DNa849drqW19uBV5X9ohpJ5brRGzq856gk3HDRqveFrA,SOL,solana,EndRound
50.970908,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4fAQeKVZMAB3ishPxeittV4U29X4ykfiyBSUQeq5ohW98iEu6amxC7pwSzwD8Z5siq85BKg2NUQoes8sMEABkxr2,2022-04-15T02:42:50Z,,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,,,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,0-2,53.445047,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T02:42:50Z,Wrapped Ethereum (Sollet),2FPyTwcZLUg1MDrwsyoP4D6s1tM7hAkHYRjkNb5w6Pxk,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,G5HqNQoSehZ7xrrYcVn3gMkWUzSuLqmW1FMpNPYEY1AG,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,1.0485402182750991,mainnet_income_call_eth,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,ETH,ethereum,EndRound
2.273168,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4Z7u3DAbQCfra3rKrgqwTVB2mJrhFHxfwSYf1DUGrm9azzLoGkwCntUku9fvC6CeaGwCTonh9nFuU8TGCsSbUXDU,2022-04-08T03:12:52Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,2.48141,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-08T03:12:52Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,4VpSnmuzk8GhbS36ug4krotTzDXtVL6wvWpfskunXQ75,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.091608715237941,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4Xpx7WPZafbb2YyNmcZgEcoKMGwPtX6JGgykXQ34HgE9aXtvgahRcxki7jaLRsnBuJDfUFJVanTKPHLsUykCJsrg,2022-04-28T02:50:57Z,,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,,,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-28T02:50:57Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,HPhndNpPuCh9S2VDYzehpGDqGQQAvp7LnK3dn5ybwzWU,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,,mainnet_income_put_sol_parrot_circuits,EevTHu56oXvQSFw8yVFs9spjVCVsxemDLMpvfApW32eD,J1TX6c1R6WykW2wonvrL6xA2g8vZ2FLDqDDF1mLYrMYK,USDC,usd-coin,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4RHR72pqrBURaCUH6XJoRnCXf4k7nHqDz2JtLXwzQiWsAWMN7ayZiKfM96jLoFYnuqfLKuwPuXhCpJPPYbSBqdKZ,2022-04-28T02:54:17Z,,Bikt7D3nMQmJSpxX7oczCDKgevrpWk3g4D3VhQZzqAT,,,BVrYZ1XpjK85kYKSd2bsQweidBJxHnf8exbpZCNcMdTQ,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-28T02:54:17Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,BVrYZ1XpjK85kYKSd2bsQweidBJxHnf8exbpZCNcMdTQ,FnwBFagK5vU64VsT3QVzzJ9Te5Nnvc5FZV6PUaA93W6i,BVrYZ1XpjK85kYKSd2bsQweidBJxHnf8exbpZCNcMdTQ,,mainnet_income_put_sol_step_circuits,BVrYZ1XpjK85kYKSd2bsQweidBJxHnf8exbpZCNcMdTQ,Bikt7D3nMQmJSpxX7oczCDKgevrpWk3g4D3VhQZzqAT,USDC,usd-coin,EndRound
6259.304872,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4NFeniNn96swxEvrYuCSmm3q5YfXFti8FQuGLcmUEd1BqJXW5Tb4P8X1nAMsgFLKKWBT8SfxQC33Ride9Ea1nr6Q,2022-04-15T03:50:26Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,0-2,6681.184664,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T03:50:26Z,Wrapped FTT (Sollet),AGFEad2et2ZJif9jaGpdMixQqvW5i81aBdvKe7PHNfz3,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,Bq34iV9NEjokjeMn9EvhBo8rXTVzp32vZvaNUrkmAXN8,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,1.0674004223515638,mainnet_income_call_ftt,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,FTT,ftx-token,EndRound
280385.507126726,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,44Zm3FMM9QaHXe4wmNbZprMWBnnT6RxgnMQ2cVMTmmWhXGyhJU5pPoMrPe4g374S8oKnStjxyShJria22k2qxuhn,2022-04-15T03:55:35Z,,AQFLXqLLofcbUCoi5HPfuuvX6vMPafubZfBNBMumnKq2,,,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,0-2,286145.199457688,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T03:55:35Z,Step,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,21uLYpVsr82CqhdB56yFiUSgQJHwkPm6yqNaiPjJaauz,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,1.0205420472334144,mainnet_income_call_step,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,AQFLXqLLofcbUCoi5HPfuuvX6vMPafubZfBNBMumnKq2,STEP,step-finance,EndRound
15506.777670263,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3Ha1RqndRhn1KrB1EQEat93KQaZrYiHtjEHeT3KYsJu1R3puUiWEfs4inYTd2ePLesDqtTeZgq3RLUHNFyvCRt6f,2022-04-22T02:51:16Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,0-2,17245.68486001,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-22T02:51:16Z,Wrapped SOL,So11111111111111111111111111111111111111112,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4JjWiZR8Pr6GJX8E8AuHHuZtZKQGuzb7K1mmA2VCv7Vb,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,1.112138525922227,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana,EndRound
80.012572,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3gxUdw1kvJcnig6e8422h9Ccg9bArNWMM1Hhrhp3hqex6UHAq1o28XgieBJra1skcUrgKg58tcpXNsK6sBjvyV28,2022-04-29T03:42:47Z,,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,,,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,0-2,84.26409548,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-29T03:42:47Z,Wrapped Ether (Wormhole),7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,EzxxTKmWhqJk6M94ehTeKM5Yj4jKndFJbRsxy7csFbQb,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,1.0531356932258094,mainnet_income_call_eth,FThcy5XXvab5u3jbA6NjWKdMNiCSV3oY5AAkvEvpa8wp,GjnoPUjQiEUYWuKAbMax2cM1Eony8Yutc133wuSun9hS,ETH,ethereum,EndRound
12525.533019101,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3f9zNeHxEQ8vihzkJgYbXUUZGwq2YT3mtcD64GeHAFWN7c128R5iNASwit2htEKiQNf4F5NZyao7t6svSEgvHasb,2022-04-08T03:39:16Z,,AQFLXqLLofcbUCoi5HPfuuvX6vMPafubZfBNBMumnKq2,,,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,0-2,12716.126837513,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-08T03:39:16Z,Step,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,4su9CSV2kv9EGdPJch5qadH654vxUH4YX2DdZ75fCZmL,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,1.0152164237738508,mainnet_income_call_step,FiEHDTKT6X7VFwGaUmsm1XXYr8vvkoSR5EqcY4znpefq,AQFLXqLLofcbUCoi5HPfuuvX6vMPafubZfBNBMumnKq2,STEP,step-finance,EndRound
589.383829493,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3eZa1t2YHbz1jprF5y7tjpas4dhX4s7QccbgA6ZmcmMXz2gTdPzPZcRjYEuoot8QH8DKwtA1y8SorC3MQ9rpyjdb,2022-04-15T03:42:09Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,624.541948507,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-15T03:42:09Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,EWnKrKKRQSPjWzLmkCgFhHJeFuDNB4DHLvUSCMySvBri,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.0596523305436523,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
2326834.787458,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3byLU7EjZXA59449JUGnTEHySF5QmmTZoEPvdJSm1DMxb8pkjrTu18jWeMcrgftjE9eThA5zbynswjuM4cvfe8Lw,2022-04-08T03:39:00Z,,74ozhToAS71nDVBtFZMMucdkNB95tV2o5fhtFGQeixwS,,,5kA7FPiB3t2X5s65dK1AoEu5asDjC5d7f5vaB4iY2yrj,0-2,2471337.268907,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-08T03:39:00Z,UST (Wormhole),9vMJfxuKxXBoEa7rM12mYLMwTacLMLDJqHozw96WQL8i,5kA7FPiB3t2X5s65dK1AoEu5asDjC5d7f5vaB4iY2yrj,8xg4LDLhzWEVMG6R23b4KckGtfVXr6uYRGYhPpcLZXKZ,5kA7FPiB3t2X5s65dK1AoEu5asDjC5d7f5vaB4iY2yrj,1.0621025962942838,mainnet_income_put_luna,5kA7FPiB3t2X5s65dK1AoEu5asDjC5d7f5vaB4iY2yrj,74ozhToAS71nDVBtFZMMucdkNB95tV2o5fhtFGQeixwS,UST,terrausd,EndRound
3.966802,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3aYJs5bZjM9AqRBXtJHXXh7trk9f4Dv5UhtXEGshXaV2sDndaj7QsEk1yGfudRoUjVJ651qAA6eHq2cSgGEBXZfw,2022-04-29T03:42:32Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,4.36963,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-04-29T03:42:32Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,84euNWmMHqF4xZZvQntmZzfue35xHFD9KtRxD22E8ZA7,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.1015498126702568,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
